,week,region,cases
5963,37,La Puente,10007
5964,37,La Verne,3259
5965,37,Lafayette Square,555
5966,37,Lake Balboa,6653
5967,37,Lake Los Angeles,3331
5968,37,Lakeview Terrace,3624
5969,37,Lakewood,8396
5970,37,Lancaster,22621
5971,37,Lawndale,5192
5972,37,Leimert Park,2026
5973,37,Lincoln Heights,7133
5974,37,Little Armenia,2684
5975,37,Little Bangladesh,3265
5976,37,Little Tokyo,524
5977,37,Lomita,1711
5978,37,Longwood,768
5979,37,Los Feliz,1351
5980,37,Lynwood,21694
5981,37,Malibu,702
5982,37,Manchester Square,1334
5983,37,Mandeville Canyon,164
5984,37,Manhattan Beach,2332
5985,37,Mar Vista,2107
5986,37,Marina Peninsula,217
5987,37,Maywood,9583
5988,37,Melrose,12659
5989,37,Mid-city,1894
5990,37,Miracle Mile,1140
5991,37,Mission Hills,5023
5992,37,Monrovia,5019
5993,37,Montebello,15209
5994,37,Monterey Park,6440
5995,37,Mt. Washington,3651
5996,37,North Hills,11960
5997,37,North Hollywood,24642
5998,37,Northridge,9195
5999,37,Norwalk,21579
6000,37,Pacific Palisades,825
6001,37,Pacoima,22512
6002,37,Palisades Highlands,171
6003,37,Palmdale,26769
6004,37,Palms,3606
6005,37,Palos Verdes Estates,634
6006,37,Panorama City,19027
6007,37,Paramount,15934
6008,37,Park La Brea,682
6009,37,Pasadena,20030
6010,37,Pico Rivera,16036
6011,37,Pico-Union,12004
6012,37,Playa Del Rey,189
6013,37,Playa Vista,1413
6014,37,Pomona,36391
6015,37,Porter Ranch,2386
6016,37,Rancho Palos Verdes,1956
6017,37,Rancho Park,593
6018,37,Redondo Beach,3694
6019,37,Regent Square,200
6020,37,Reseda,14255
6021,37,Reseda Ranch,763
6022,37,Reynier Village,273
6023,37,Rolling Hills,72
6024,37,Rolling Hills Estates,280
6025,37,Rosemead,5537
6026,37,Rowland Heights,4409
6027,37,San Dimas,3473
6028,37,San Fernando,5962
6029,37,San Gabriel,4207
6030,37,San Marino,587
6031,37,San Pedro,13696
6032,37,Santa Clarita,21933
6033,37,Santa Fe Springs,3694
6034,37,Santa Monica,5756
6035,37,Santa Monica Mountains,13759
6036,37,Shadow Hills,402
6037,37,Sherman Oaks,6870
6038,37,Sierra Madre,478
6039,37,Signal Hill,1821
6040,37,Silverlake,4161
6041,37,South Carthay,752
6042,37,South El Monte,7290
6043,37,South Gate,29452
6044,37,South Park,13693
6045,37,South Pasadena,1818
6046,37,South Whittier,12151
6047,37,St Elmo Village,943
6048,37,Stevenson Ranch,1670
6049,37,Studio City,1617
6050,37,Sun Valley,10440
6051,37,Sunland,2944
6052,37,Sycamore Square,35
6053,37,Sylmar,21481
6054,37,Tarzana,4106
6055,37,Temple City,3539
6056,37,Temple-Beaudry,8339
6057,37,Thai Town,1084
6058,37,Toluca Lake,664
6059,37,Toluca Terrace,154
6060,37,Toluca Woods,126
6061,37,Torrance,9440
6062,37,Tujunga,3237
6063,37,University Hills,352
6064,37,University Park,6961
6065,37,Valinda,9695
6066,37,Valley Glen,4040
6067,37,Valley Village,3342
6068,37,Van Nuys,19359
6069,37,Venice,1893
6070,37,Vermont Knolls,4873
6071,37,Vermont Square,2259
6072,37,Vermont Vista,12794
6073,37,Vernon,70
6074,37,Vernon Central,19984
6075,37,Victoria Park,1435
6076,37,View Heights,301
6077,37,Walnut,1751
6078,37,Watts,12984
6079,37,Wellington Square,819
6080,37,West Adams,5938
6081,37,West Covina,18956
6082,37,West Hills,3732
6083,37,West Hollywood,3616
6084,37,West Los Angeles,3646
6085,37,West Vernon,15502
6086,37,West Whittier/Los Nietos,6469
6087,37,Westchester,2792
6088,37,Westlake,16111
6089,37,Westlake Village,211
6090,37,Westwood,2356
6091,37,Whittier,15616
6092,37,Wholesale District,16000
6093,37,Willowbrook,12238
6094,37,Wilmington,11762
6095,37,Wilshire Center,7413
6096,37,Winnetka,8119
6097,37,Woodland Hills,5807
6098,38,Acton,2145
6099,38,Adams-Normandie,1821
6100,38,Agoura Hills,1097
6101,38,Alhambra,8503
6102,38,Alsace,2503
6103,38,Altadena,4715
6104,38,Angeles National Forest,14
6105,38,Angelino Heights,521
6106,38,Arcadia,3298
6107,38,Arleta,9792
6108,38,Artesia,2472
6109,38,Atwater Village,1626
6110,38,Avalon,217
6111,38,Azusa,13758
6112,38,Baldwin Hills,4246
6113,38,Baldwin Park,19934
6114,38,Bassett,10332
6115,38,Bel Air,555
6116,38,Bell,10776
6117,38,Bell Gardens,13042
6118,38,Bellflower,16158
6119,38,Beverly Crest,806
6120,38,Beverly Hills,4590
6121,38,Beverlywood,1045
6122,38,Boyle Heights,29097
6123,38,Bradbury,98
6124,38,Brentwood,1975
6125,38,Brookside,21
6126,38,Burbank,10094
6127,38,Cadillac-Corning,871
6128,38,Calabasas,1790
6129,38,Canoga Park,12644
6130,38,Canyon Country,1902
6131,38,Carson,15929
6132,38,Carthay,1432
6133,38,Castaic,13506
6134,38,Central,14783
6135,38,Century City,786
6136,38,Century Palms/Cove,10222
6137,38,Cerritos,3945
6138,38,Chatsworth,4521
6139,38,Cheviot Hills,478
6140,38,Chinatown,788
6141,38,Claremont,2753
6142,38,Cloverdale/Cochran,2029
6143,38,Commerce,3908
6144,38,Compton,32291
6145,38,Country Club Park,2254
6146,38,Covina,14380
6147,38,Crenshaw District,2050
6148,38,Crestview,1306
6149,38,Cudahy,7432
6150,38,Culver City,4291
6151,38,Del Rey,2389
6152,38,Diamond Bar,3713
6153,38,Downey,27617
6154,38,Downtown,5445
6155,38,Duarte,5900
6156,38,Eagle Rock,4443
6157,38,East Hollywood,4165
6158,38,East Los Angeles,42533
6159,38,Echo Park,1633
6160,38,El Monte,29663
6161,38,El Segundo,2256
6162,38,El Sereno,8298
6163,38,Elysian Park,663
6164,38,Elysian Valley,1772
6165,38,Encino,3949
6166,38,Exposition,536
6167,38,Exposition Park,8995
6168,38,Faircrest Heights,215
6169,38,Figueroa Park Square,2181
6170,38,Florence-Firestone,43723
6171,38,Gardena,8503
6172,38,Glassell Park,4716
6173,38,Glendale,24288
6174,38,Glendora,8612
6175,38,Gramercy Place,1643
6176,38,Granada Hills,8005
6177,38,Green Meadows,6450
6178,38,Hacienda Heights,6909
6179,38,Hancock Park,1535
6180,38,Harbor City,3340
6181,38,Harbor Gateway,6708
6182,38,Harbor Pines,138
6183,38,Harvard Heights,3824
6184,38,Harvard Park,11038
6185,38,Hawaiian Gardens,3654
6186,38,Hawthorne,18509
6187,38,Hermosa Beach,1426
6188,38,Hidden Hills,44
6189,38,Highland Park,7430
6190,38,Historic Filipinotown,2961
6191,38,Hollywood,8077
6192,38,Hollywood Hills,1960
6193,38,Huntington Park,19646
6194,38,Hyde Park,5420
6195,38,Industry,252
6196,38,Inglewood,19505
6197,38,Irwindale,482
6198,38,Jefferson Park,1765
6199,38,Koreatown,7884
6200,38,La Canada Flintridge,2556
6201,38,La Habra Heights,286
6202,38,La Mirada,6435
6203,38,La Puente,10153
6204,38,La Verne,3359
6205,38,Lafayette Square,565
6206,38,Lake Balboa,6856
6207,38,Lake Los Angeles,3446
6208,38,Lakeview Terrace,3716
6209,38,Lakewood,8652
6210,38,Lancaster,23589
6211,38,Lawndale,5334
6212,38,Leimert Park,2128
6213,38,Lincoln Heights,7306
6214,38,Little Armenia,2707
6215,38,Little Bangladesh,3327
6216,38,Little Tokyo,562
6217,38,Lomita,1727
6218,38,Longwood,781
6219,38,Los Feliz,1401
6220,38,Lynwood,22169
6221,38,Malibu,707
6222,38,Manchester Square,1332
6223,38,Mandeville Canyon,182
6224,38,Manhattan Beach,2431
6225,38,Mar Vista,2146
6226,38,Marina Peninsula,232
6227,38,Maywood,9805
6228,38,Melrose,12920
6229,38,Mid-city,1937
6230,38,Miracle Mile,1171
6231,38,Mission Hills,5210
6232,38,Monrovia,5125
6233,38,Montebello,15657
6234,38,Monterey Park,6566
6235,38,Mt. Washington,3746
6236,38,North Hills,12328
6237,38,North Hollywood,25651
6238,38,Northridge,9497
6239,38,Norwalk,21974
6240,38,Pacific Palisades,852
6241,38,Pacoima,23276
6242,38,Palisades Highlands,187
6243,38,Palmdale,27662
6244,38,Palms,3697
6245,38,Palos Verdes Estates,650
6246,38,Panorama City,19524
6247,38,Paramount,16261
6248,38,Park La Brea,714
6249,38,Pasadena,20317
6250,38,Pico Rivera,16407
6251,38,Pico-Union,12168
6252,38,Playa Del Rey,189
6253,38,Playa Vista,1442
6254,38,Pomona,37051
6255,38,Porter Ranch,2465
6256,38,Rancho Palos Verdes,2016
6257,38,Rancho Park,609
6258,38,Redondo Beach,3771
6259,38,Regent Square,210
6260,38,Reseda,14571
6261,38,Reseda Ranch,774
6262,38,Reynier Village,273
6263,38,Rolling Hills,77
6264,38,Rolling Hills Estates,283
6265,38,Rosemead,5651
6266,38,Rowland Heights,4517
6267,38,San Dimas,3558
6268,38,San Fernando,6127
6269,38,San Gabriel,4340
6270,38,San Marino,603
6271,38,San Pedro,13928
6272,38,Santa Clarita,22839
6273,38,Santa Fe Springs,3810
6274,38,Santa Monica,5888
6275,38,Santa Monica Mountains,8790
6276,38,Shadow Hills,420
6277,38,Sherman Oaks,7048
6278,38,Sierra Madre,503
6279,38,Signal Hill,1860
6280,38,Silverlake,4250
6281,38,South Carthay,771
6282,38,South El Monte,7412
6283,38,South Gate,29993
6284,38,South Park,13973
6285,38,South Pasadena,1866
6286,38,South Whittier,12524
6287,38,St Elmo Village,966
6288,38,Stevenson Ranch,1700
6289,38,Studio City,1654
6290,38,Sun Valley,10919
6291,38,Sunland,3022
6292,38,Sycamore Square,39
6293,38,Sylmar,22050
6294,38,Tarzana,4305
6295,38,Temple City,3599
6296,38,Temple-Beaudry,8454
6297,38,Thai Town,1101
6298,38,Toluca Lake,693
6299,38,Toluca Terrace,159
6300,38,Toluca Woods,126
6301,38,Torrance,9643
6302,38,Tujunga,3374
6303,38,University Hills,362
6304,38,University Park,7420
6305,38,Valinda,9900
6306,38,Valley Glen,4249
6307,38,Valley Village,3463
6308,38,Van Nuys,19940
6309,38,Venice,1974
6310,38,Vermont Knolls,4949
6311,38,Vermont Square,2322
6312,38,Vermont Vista,13134
6313,38,Vernon,76
6314,38,Vernon Central,20380
6315,38,Victoria Park,1448
6316,38,View Heights,307
6317,38,Walnut,1785
6318,38,Watts,13244
6319,38,Wellington Square,837
6320,38,West Adams,6075
6321,38,West Covina,19391
6322,38,West Hills,3854
6323,38,West Hollywood,3771
6324,38,West Los Angeles,3706
6325,38,West Vernon,15976
6326,38,West Whittier/Los Nietos,6637
6327,38,Westchester,2851
6328,38,Westlake,16370
6329,38,Westlake Village,222
6330,38,Westwood,2494
6331,38,Whittier,16026
6332,38,Wholesale District,16331
6333,38,Willowbrook,12583
6334,38,Wilmington,12036
6335,38,Wilshire Center,7545
6336,38,Winnetka,8382
6337,38,Woodland Hills,5963
6338,39,Acton,2307
6339,39,Adams-Normandie,1856
6340,39,Agoura Hills,1119
6341,39,Alhambra,8699
6342,39,Alsace,2566
6343,39,Altadena,4861
6344,39,Angeles National Forest,14
6345,39,Angelino Heights,521
6346,39,Arcadia,3432
6347,39,Arleta,10080
6348,39,Artesia,2584
6349,39,Atwater Village,1666
6350,39,Avalon,217
6351,39,Azusa,14151
6352,39,Baldwin Hills,4296
6353,39,Baldwin Park,20613
6354,39,Bassett,10674
6355,39,Bel Air,599
6356,39,Bell,11119
6357,39,Bell Gardens,13480
6358,39,Bellflower,16531
6359,39,Beverly Crest,844
6360,39,Beverly Hills,4742
6361,39,Beverlywood,1095
6362,39,Boyle Heights,29593
6363,39,Bradbury,98
6364,39,Brentwood,2036
6365,39,Brookside,21
6366,39,Burbank,10662
6367,39,Cadillac-Corning,907
6368,39,Calabasas,1863
6369,39,Canoga Park,13027
6370,39,Canyon Country,2021
6371,39,Carson,16344
6372,39,Carthay,1488
6373,39,Castaic,13956
6374,39,Central,15073
6375,39,Century City,808
6376,39,Century Palms/Cove,10388
6377,39,Cerritos,4043
6378,39,Chatsworth,4657
6379,39,Cheviot Hills,510
6380,39,Chinatown,807
6381,39,Claremont,2849
6382,39,Cloverdale/Cochran,2058
6383,39,Commerce,4068
6384,39,Compton,33075
6385,39,Country Club Park,2440
6386,39,Covina,14848
6387,39,Crenshaw District,2097
6388,39,Crestview,1335
6389,39,Cudahy,7605
6390,39,Culver City,4354
6391,39,Del Rey,2451
6392,39,Diamond Bar,3822
6393,39,Downey,28534
6394,39,Downtown,5646
6395,39,Duarte,6084
6396,39,Eagle Rock,4530
6397,39,East Hollywood,4334
6398,39,East Los Angeles,43605
6399,39,Echo Park,1742
6400,39,El Monte,30184
6401,39,El Segundo,2323
6402,39,El Sereno,8521
6403,39,Elysian Park,673
6404,39,Elysian Valley,1808
6405,39,Encino,4150
6406,39,Exposition,565
6407,39,Exposition Park,9203
6408,39,Faircrest Heights,230
6409,39,Figueroa Park Square,2198
6410,39,Florence-Firestone,44733
6411,39,Gardena,8635
6412,39,Glassell Park,4827
6413,39,Glendale,25557
6414,39,Glendora,8819
6415,39,Gramercy Place,1716
6416,39,Granada Hills,8255
6417,39,Green Meadows,6583
6418,39,Hacienda Heights,7130
6419,39,Hancock Park,1601
6420,39,Harbor City,3443
6421,39,Harbor Gateway,6846
6422,39,Harbor Pines,149
6423,39,Harvard Heights,3889
6424,39,Harvard Park,11241
6425,39,Hawaiian Gardens,3731
6426,39,Hawthorne,18800
6427,39,Hermosa Beach,1456
6428,39,Hidden Hills,49
6429,39,Highland Park,7597
6430,39,Historic Filipinotown,3039
6431,39,Hollywood,8305
6432,39,Hollywood Hills,2031
6433,39,Huntington Park,20338
6434,39,Hyde Park,5551
6435,39,Industry,254
6436,39,Inglewood,19880
6437,39,Irwindale,479
6438,39,Jefferson Park,1775
6439,39,Koreatown,8076
6440,39,La Canada Flintridge,2674
6441,39,La Habra Heights,304
6442,39,La Mirada,6579
6443,39,La Puente,10387
6444,39,La Verne,3480
6445,39,Lafayette Square,573
6446,39,Lake Balboa,7127
6447,39,Lake Los Angeles,3606
6448,39,Lakeview Terrace,3799
6449,39,Lakewood,8886
6450,39,Lancaster,24657
6451,39,Lawndale,5438
6452,39,Leimert Park,2199
6453,39,Lincoln Heights,7439
6454,39,Little Armenia,2748
6455,39,Little Bangladesh,3396
6456,39,Little Tokyo,621
6457,39,Lomita,1750
6458,39,Longwood,791
6459,39,Los Feliz,1465
6460,39,Lynwood,22825
6461,39,Malibu,711
6462,39,Manchester Square,1336
6463,39,Mandeville Canyon,182
6464,39,Manhattan Beach,2504
6465,39,Mar Vista,2211
6466,39,Marina Peninsula,250
6467,39,Maywood,9988
6468,39,Melrose,13267
6469,39,Mid-city,1969
6470,39,Miracle Mile,1228
6471,39,Mission Hills,5424
6472,39,Monrovia,5227
6473,39,Montebello,16020
6474,39,Monterey Park,6670
6475,39,Mt. Washington,3830
6476,39,North Hills,12637
6477,39,North Hollywood,26785
6478,39,Northridge,9781
6479,39,Norwalk,22647
6480,39,Pacific Palisades,886
6481,39,Pacoima,23979
6482,39,Palisades Highlands,199
6483,39,Palmdale,28552
6484,39,Palms,3791
6485,39,Palos Verdes Estates,680
6486,39,Panorama City,20150
6487,39,Paramount,16583
6488,39,Park La Brea,730
6489,39,Pasadena,20762
6490,39,Pico Rivera,16878
6491,39,Pico-Union,12393
6492,39,Playa Del Rey,191
6493,39,Playa Vista,1491
6494,39,Pomona,38101
6495,39,Porter Ranch,2554
6496,39,Rancho Palos Verdes,2096
6497,39,Rancho Park,623
6498,39,Redondo Beach,3858
6499,39,Regent Square,210
6500,39,Reseda,14937
6501,39,Reseda Ranch,778
6502,39,Reynier Village,273
6503,39,Rolling Hills,81
6504,39,Rolling Hills Estates,294
6505,39,Rosemead,5749
6506,39,Rowland Heights,4613
6507,39,San Dimas,3720
6508,39,San Fernando,6380
6509,39,San Gabriel,4407
6510,39,San Marino,616
6511,39,San Pedro,14070
6512,39,Santa Clarita,23778
6513,39,Santa Fe Springs,3926
6514,39,Santa Monica,6051
6515,39,Santa Monica Mountains,3954
6516,39,Shadow Hills,439
6517,39,Sherman Oaks,7306
6518,39,Sierra Madre,521
6519,39,Signal Hill,1894
6520,39,Silverlake,4312
6521,39,South Carthay,835
6522,39,South El Monte,7584
6523,39,South Gate,30881
6524,39,South Park,14122
6525,39,South Pasadena,1944
6526,39,South Whittier,12956
6527,39,St Elmo Village,1016
6528,39,Stevenson Ranch,1789
6529,39,Studio City,1693
6530,39,Sun Valley,11485
6531,39,Sunland,3115
6532,39,Sycamore Square,49
6533,39,Sylmar,22572
6534,39,Tarzana,4564
6535,39,Temple City,3646
6536,39,Temple-Beaudry,8598
6537,39,Thai Town,1104
6538,39,Toluca Lake,728
6539,39,Toluca Terrace,161
6540,39,Toluca Woods,127
6541,39,Torrance,9912
6542,39,Tujunga,3571
6543,39,University Hills,369
6544,39,University Park,7926
6545,39,Valinda,10242
6546,39,Valley Glen,4468
6547,39,Valley Village,3598
6548,39,Van Nuys,20648
6549,39,Venice,2024
6550,39,Vermont Knolls,5006
6551,39,Vermont Square,2361
6552,39,Vermont Vista,13344
6553,39,Vernon,84
6554,39,Vernon Central,20747
6555,39,Victoria Park,1466
6556,39,View Heights,315
6557,39,Walnut,1891
6558,39,Watts,13456
6559,39,Wellington Square,839
6560,39,West Adams,6243
6561,39,West Covina,19870
6562,39,West Hills,3954
6563,39,West Hollywood,3895
6564,39,West Los Angeles,3766
6565,39,West Vernon,16312
6566,39,West Whittier/Los Nietos,6825
6567,39,Westchester,2894
6568,39,Westlake,16689
6569,39,Westlake Village,228
6570,39,Westwood,2606
6571,39,Whittier,16418
6572,39,Wholesale District,16636
6573,39,Willowbrook,12892
6574,39,Wilmington,12328
6575,39,Wilshire Center,7699
6576,39,Winnetka,8711
6577,39,Woodland Hills,6246
6578,40,Acton,502
6579,40,Adams-Normandie,1887
6580,40,Agoura Hills,1191
6581,40,Alhambra,8972
6582,40,Alsace,2639
6583,40,Altadena,5081
6584,40,Angeles National Forest,14
6585,40,Angelino Heights,526
6586,40,Arcadia,3581
6587,40,Arleta,10337
6588,40,Artesia,2672
6589,40,Atwater Village,1689
6590,40,Avalon,42
6591,40,Azusa,14565
6592,40,Baldwin Hills,4348
6593,40,Baldwin Park,21362
6594,40,Bel Air,659
6595,40,Bell,11389
6596,40,Bell Gardens,13954
6597,40,Bellflower,16874
6598,40,Beverly Crest,893
6599,40,Beverly Hills,4888
6600,40,Beverlywood,1168
6601,40,Boyle Heights,30135
6602,40,Bradbury,98
6603,40,Brentwood,2081
6604,40,Brookside,22
6605,40,Burbank,11190
6606,40,Cadillac-Corning,925
6607,40,Calabasas,1919
6608,40,Canoga Park,13531
6609,40,Canyon Country,195
6610,40,Carson,13551
6611,40,Carthay,1537
6612,40,Castaic,14560
6613,40,Central,15322
6614,40,Century City,830
6615,40,Century Palms/Cove,10521
6616,40,Cerritos,4144
6617,40,Chatsworth,4793
6618,40,Cheviot Hills,571
6619,40,Chinatown,835
6620,40,Claremont,2896
6621,40,Cloverdale/Cochran,2113
6622,40,Commerce,4158
6623,40,Compton,33466
6624,40,Country Club Park,2590
6625,40,Covina,10051
6626,40,Crenshaw District,2133
6627,40,Crestview,1358
6628,40,Cudahy,7783
6629,40,Culver City,3429
6630,40,Del Rey,2513
6631,40,Diamond Bar,3895
6632,40,Downey,29298
6633,40,Downtown,5804
6634,40,Duarte,4696
6635,40,Eagle Rock,4720
6636,40,East Hollywood,4470
6637,40,East Los Angeles,44752
6638,40,Echo Park,1799
6639,40,El Monte,30844
6640,40,El Segundo,1453
6641,40,El Sereno,8791
6642,40,Elysian Park,683
6643,40,Elysian Valley,1857
6644,40,Encino,4334
6645,40,Exposition,568
6646,40,Exposition Park,9436
6647,40,Faircrest Heights,252
6648,40,Figueroa Park Square,2205
6649,40,Florence-Firestone,40677
6650,40,Gardena,8857
6651,40,Glassell Park,4992
6652,40,Glendale,26774
6653,40,Glendora,8960
6654,40,Gramercy Place,1773
6655,40,Granada Hills,8570
6656,40,Green Meadows,6652
6657,40,Hacienda Heights,7378
6658,40,Hancock Park,1660
6659,40,Harbor City,3541
6660,40,Harbor Gateway,7007
6661,40,Harbor Pines,161
6662,40,Harvard Heights,3955
6663,40,Harvard Park,11520
6664,40,Hawaiian Gardens,3762
6665,40,Hawthorne,14148
6666,40,Hermosa Beach,1516
6667,40,Hidden Hills,56
6668,40,Highland Park,7827
6669,40,Historic Filipinotown,3115
6670,40,Hollywood,8597
6671,40,Hollywood Hills,2116
6672,40,Huntington Park,20864
6673,40,Hyde Park,5682
6674,40,Industry,254
6675,40,Inglewood,20338
6676,40,Irwindale,476
6677,40,Jefferson Park,1789
6678,40,Koreatown,8290
6679,40,La Canada Flintridge,2732
6680,40,La Habra Heights,310
6681,40,La Mirada,6729
6682,40,La Puente,10744
6683,40,La Verne,3605
6684,40,Lafayette Square,584
6685,40,Lake Balboa,7447
6686,40,Lake Los Angeles,56
6687,40,Lakeview Terrace,3933
6688,40,Lakewood,9177
6689,40,Lancaster,24513
6690,40,Lawndale,5516
6691,40,Leimert Park,2231
6692,40,Lincoln Heights,7595
6693,40,Little Armenia,2784
6694,40,Little Bangladesh,3492
6695,40,Little Tokyo,650
6696,40,Lomita,1709
6697,40,Longwood,816
6698,40,Los Feliz,1498
6699,40,Lynwood,23515
6700,40,Malibu,725
6701,40,Manchester Square,1360
6702,40,Mandeville Canyon,186
6703,40,Manhattan Beach,2559
6704,40,Mar Vista,2277
6705,40,Marina Peninsula,262
6706,40,Maywood,10175
6707,40,Melrose,13675
6708,40,Mid-city,1979
6709,40,Miracle Mile,1281
6710,40,Mission Hills,5673
6711,40,Monrovia,5362
6712,40,Montebello,16407
6713,40,Monterey Park,6845
6714,40,Mt. Washington,3911
6715,40,North Hills,13004
6716,40,North Hollywood,27892
6717,40,Northridge,10140
6718,40,Norwalk,23261
6719,40,Pacific Palisades,927
6720,40,Pacoima,24730
6721,40,Palisades Highlands,205
6722,40,Palmdale,29532
6723,40,Palms,3883
6724,40,Palos Verdes Estates,708
6725,40,Panorama City,20908
6726,40,Paramount,17027
6727,40,Park La Brea,763
6728,40,Pasadena,18097
6729,40,Pico Rivera,17177
6730,40,Pico-Union,12713
6731,40,Playa Del Rey,201
6732,40,Playa Vista,1019
6733,40,Pomona,39193
6734,40,Porter Ranch,2708
6735,40,Rancho Palos Verdes,2183
6736,40,Rancho Park,626
6737,40,Redondo Beach,3946
6738,40,Regent Square,210
6739,40,Reseda,15470
6740,40,Reseda Ranch,813
6741,40,Reynier Village,273
6742,40,Rolling Hills,84
6743,40,Rolling Hills Estates,303
6744,40,Rosemead,5857
6745,40,Rowland Heights,4795
6746,40,San Dimas,3806
6747,40,San Fernando,6678
6748,40,San Gabriel,4552
6749,40,San Marino,638
6750,40,San Pedro,14241
6751,40,Santa Clarita,24826
6752,40,Santa Fe Springs,4011
6753,40,Santa Monica,6219
6754,40,Santa Monica Mountains,1652
6755,40,Shadow Hills,463
6756,40,Sherman Oaks,7670
6757,40,Sierra Madre,540
6758,40,Signal Hill,1952
6759,40,Silverlake,4398
6760,40,South Carthay,871
6761,40,South El Monte,5842
6762,40,South Gate,31555
6763,40,South Park,14363
6764,40,South Pasadena,2006
6765,40,South Whittier,643
6766,40,St Elmo Village,1080
6767,40,Stevenson Ranch,89
6768,40,Studio City,1756
6769,40,Sun Valley,11850
6770,40,Sunland,3266
6771,40,Sycamore Square,49
6772,40,Sylmar,23263
6773,40,Tarzana,4770
6774,40,Temple City,3732
6775,40,Temple-Beaudry,8764
6776,40,Thai Town,1138
6777,40,Toluca Lake,753
6778,40,Toluca Terrace,161
6779,40,Toluca Woods,144
6780,40,Torrance,10141
6781,40,Tujunga,3677
6782,40,University Hills,374
6783,40,University Park,8197
6784,40,Valinda,5210
6785,40,Valley Glen,4706
6786,40,Valley Village,3727
6787,40,Van Nuys,21437
6788,40,Venice,2077
6789,40,Vermont Knolls,5048
6790,40,Vermont Square,2413
6791,40,Vermont Vista,13490
6792,40,Vernon,85
6793,40,Vernon Central,21191
6794,40,Victoria Park,1514
6795,40,View Heights,319
6796,40,Walnut,1956
6797,40,Watts,13727
6798,40,Wellington Square,876
6799,40,West Adams,6302
6800,40,West Covina,20541
6801,40,West Hills,4000
6802,40,West Hollywood,4021
6803,40,West Los Angeles,3854
6804,40,West Vernon,16636
6805,40,West Whittier/Los Nietos,6941
6806,40,Westchester,2970
6807,40,Westlake,16913
6808,40,Westlake Village,236
6809,40,Westwood,2764
6810,40,Whittier,16003
6811,40,Wholesale District,16920
6812,40,Willowbrook,1715
6813,40,Wilmington,12598
6814,40,Wilshire Center,7827
6815,40,Winnetka,8910
6816,40,Woodland Hills,6537
6817,41,Acton,294
6818,41,Adams-Normandie,1096
6819,41,Agoura Hills,757
6820,41,Alhambra,5262
6821,41,Alsace,1533
6822,41,Altadena,2987
6823,41,Angeles National Forest,8
6824,41,Angelino Heights,308
6825,41,Arcadia,2151
6826,41,Arleta,6034
6827,41,Artesia,1552
6828,41,Atwater Village,968
6829,41,Avalon,22
6830,41,Azusa,8493
6831,41,Baldwin Hills,2525
6832,41,Baldwin Park,12433
6833,41,Bel Air,387
6834,41,Bell,6616
6835,41,Bell Gardens,8196
6836,41,Bellflower,9818
6837,41,Beverly Crest,534
6838,41,Beverly Hills,2832
6839,41,Beverlywood,679
6840,41,Boyle Heights,17545
6841,41,Bradbury,56
6842,41,Brentwood,1210
6843,41,Brookside,16
6844,41,Burbank,6601
6845,41,Cadillac-Corning,535
6846,41,Calabasas,1121
6847,41,Canoga Park,7883
6848,41,Canyon Country,112
6849,41,Carson,7846
6850,41,Carthay,899
6851,41,Castaic,8395
6852,41,Central,8855
6853,41,Century City,480
6854,41,Century Palms/Cove,6098
6855,41,Cerritos,2449
6856,41,Chatsworth,2797
6857,41,Cheviot Hills,333
6858,41,Chinatown,494
6859,41,Claremont,1711
6860,41,Cloverdale/Cochran,1230
6861,41,Commerce,2398
6862,41,Compton,19350
6863,41,Country Club Park,1554
6864,41,Covina,5836
6865,41,Crenshaw District,1239
6866,41,Crestview,798
6867,41,Cudahy,4530
6868,41,Culver City,1998
6869,41,Del Rey,1470
6870,41,Diamond Bar,2266
6871,41,Downey,17089
6872,41,Downtown,3389
6873,41,Duarte,2740
6874,41,Eagle Rock,2759
6875,41,East Hollywood,2600
6876,41,East Los Angeles,25990
6877,41,Echo Park,1055
6878,41,El Monte,18019
6879,41,El Segundo,836
6880,41,El Sereno,5148
6881,41,Elysian Park,401
6882,41,Elysian Valley,1083
6883,41,Encino,2571
6884,41,Exposition,324
6885,41,Exposition Park,5491
6886,41,Faircrest Heights,151
6887,41,Figueroa Park Square,1270
6888,41,Florence-Firestone,23698
6889,41,Gardena,5143
6890,41,Glassell Park,2898
6891,41,Glendale,15792
6892,41,Glendora,5169
6893,41,Gramercy Place,1028
6894,41,Granada Hills,5055
6895,41,Green Meadows,3842
6896,41,Hacienda Heights,4318
6897,41,Hancock Park,974
6898,41,Harbor City,2051
6899,41,Harbor Gateway,4084
6900,41,Harbor Pines,99
6901,41,Harvard Heights,2294
6902,41,Harvard Park,6666
6903,41,Hawaiian Gardens,2164
6904,41,Hawthorne,8213
6905,41,Hermosa Beach,908
6906,41,Hidden Hills,40
6907,41,Highland Park,4611
6908,41,Historic Filipinotown,1823
6909,41,Hollywood,5025
6910,41,Hollywood Hills,1235
6911,41,Huntington Park,12083
6912,41,Hyde Park,3276
6913,41,Industry,144
6914,41,Inglewood,11849
6915,41,Irwindale,282
6916,41,Jefferson Park,1037
6917,41,Koreatown,4807
6918,41,La Canada Flintridge,1585
6919,41,La Habra Heights,180
6920,41,La Mirada,3918
6921,41,La Puente,6322
6922,41,La Verne,2167
6923,41,Lafayette Square,341
