name,Area Total:,Area Total: Area (Land),Area Total: Area (Water),Total Population:,Total Population: Under 5 Years,Total Population: 5 to 9 Years,Total Population: 10 to 14 Years,Total Population: 15 to 17 Years,Total Population: 18 to 24 Years,Total Population: 25 to 34 Years,Total Population: 35 to 44 Years,Total Population: 45 to 54 Years,Total Population: 55 to 64 Years,Total Population: 65 to 74 Years,Total Population: 75 to 84 Years,Total Population: 85 Years and Over,Households:,Households: Family Households,Households: Family Households: Married-Couple Family,Households: Family Households: Other Family,"Households: Family Households: Other Family: Male Householder, No Wife Present","Households: Family Households: Other Family: Female Householder, No Husband Present",Households: Nonfamily Households,Households: Nonfamily Households: Male Householder,Households: Nonfamily Households: Female Householder,Population 16 Years and Over:,Population 16 Years and Over: in Labor Force,Population 16 Years and Over: in Labor Force: in Armed Forces,Population 16 Years and Over: in Labor Force: Civilian,Population 16 Years and Over: in Labor Force: Civilian: Employed,Population 16 Years and Over: in Labor Force: Civilian: Unemployed,Population 16 Years and Over: Not in Labor Force,In Labor Force 16 Years and Over:,In Labor Force 16 Years and Over: in Armed Forces,In Labor Force 16 Years and Over: Civilian,Employed Civilian Population 16 Years and Over:,"Employed Civilian Population 16 Years and Over: Agriculture, Forestry, Fishing and Hunting, and Mining",Employed Civilian Population 16 Years and Over: Construction,Employed Civilian Population 16 Years and Over: Manufacturing,Employed Civilian Population 16 Years and Over: Wholesale Trade,Employed Civilian Population 16 Years and Over: Retail Trade,"Employed Civilian Population 16 Years and Over: Transportation and Warehousing, and Utilities",Employed Civilian Population 16 Years and Over: Information,"Employed Civilian Population 16 Years and Over: Finance and Insurance, and Real Estate and Rental  and Leasing","Employed Civilian Population 16 Years and Over: Professional, Scientific, and Management, and  Administrative and Waste Management Services","Employed Civilian Population 16 Years and Over: Educational Services, and Health Care and Social  Assistance","Employed Civilian Population 16 Years and Over: Arts, Entertainment, and Recreation, and  Accommodation and Food Services","Employed Civilian Population 16 Years and Over: Other Services, Except Public Administration",Employed Civilian Population 16 Years and Over: Public Administration,Employed Civilian Population 16 Years and Over1:,Employed Civilian Population 16 Years and Over1: Private Sector,Employed Civilian Population 16 Years and Over1: Public Sector,Employed Civilian Population 16 Years and Over1: Self-Employed (Incorporated and Not Incorporated),Employed Civilian Population 16 Years and Over1: Private Non-Profit,Employed Civilian Population 16 Years and Over1: Unpaid Family Workers,Households1:,Households1: with Earnings,Households1: No Earnings,Households2:,Households2: with Wage or Salary Income,Households2: No Wage or Salary Income,Households3:,Households3: with Self-Employment Income,Households3: No Self-Employment Income,Households4:,"Households4: with Interest, Dividends, or Net Rental Income","Households4: No Interest, Dividends, or Net Rental Income",Households5:,Households5: with Social Security Income,Households5: No Social Security Income,Households6:,Households6: with Supplemental Security Income (Ssi),Households6: No Supplemental Security Income (Ssi),Households7:,Households7: with Public Assistance Income,Households7: No Public Assistance Income,Households8:,Households8: with Retirement Income,Households8: No Retirement Income,Households9:,Households9: with Other Types of Income,Households9: No Other Types of Income,Families:,Families: Income Below Poverty Level,Families: Income Below Poverty Level: Married Couple Family: with Related Child Living  Bellow Poverty Level,Families: Income Below Poverty Level: Married Couple Family: No Related Children Under 18 Years,"Families: Income Below Poverty Level: Male Householder, No Wife Present","Families: Income Below Poverty Level: Male Householder, No Wife Present: with Related Children Under 18 Years","Families: Income Below Poverty Level: Male Householder, No Wife Present: No Related Children Under 18 Years","Families: Income Below Poverty Level: Female Householder, No Husband Present","Families: Income Below Poverty Level: Female Householder, No Husband Present: with Related Children Under 18 Years","Families: Income Below Poverty Level: Female Householder, No Husband Present: No Related Children Under 18 Years",Families: Income At or Above Poverty Level,Population Under 18 Years of Age for Whom Poverty Status Is Determined:,Population Under 18 Years of Age for Whom Poverty Status Is Determined: Living in Poverty,Population Under 18 Years of Age for Whom Poverty Status Is Determined: At or Above Poverty Level,Population Age 18 to 64 for Whom Poverty Status  Is Determined:,Population Age 18 to 64 for Whom Poverty Status  Is Determined: Living in Poverty,Population Age 18 to 64 for Whom Poverty Status  Is Determined: At or Above Poverty Level,Population Age 65 and Over for Whom Poverty  Status Is Determined:,Population Age 65 and Over for Whom Poverty  Status Is Determined: Living in Poverty,Population Age 65 and Over for Whom Poverty  Status Is Determined: At or Above Poverty Level,Population for Whom Poverty Status Is Determined:,Population for Whom Poverty Status Is Determined: Under .50,Population for Whom Poverty Status Is Determined: .50 to .74,Population for Whom Poverty Status Is Determined: .75 to .99,Population for Whom Poverty Status Is Determined: 1.00 to 1.49,Population for Whom Poverty Status Is Determined: 1.50 to 1.99,Population for Whom Poverty Status Is Determined: 2.00 and Over,Population for Whom Poverty Status Is Determined1:,Population for Whom Poverty Status Is Determined1: Under 1.00 (Doing Poorly),Population for Whom Poverty Status Is Determined1: 1.00 to 1.99 (Struggling),Population for Whom Poverty Status Is Determined1: Under 2.00 (Poor or Struggling),Population for Whom Poverty Status Is Determined1: 2.00 and Over (Doing Ok),White Alone Population for Whom Poverty Status Is  Determined:,White Alone Population for Whom Poverty Status Is  Determined: Income Below Poverty Level,White Alone Population for Whom Poverty Status Is  Determined: Income At or Above Poverty Level,Black or African American Alone Population for  Whom Poverty Status Is Determined:,Black or African American Alone Population for  Whom&nbsp; Poverty Status Is Determined: Income Below Poverty Level,Black or African American Alone Population for  Whom&nbsp; Poverty Status Is Determined: Income At or Above Poverty Level,American Indian and Alaska Native Alone  Population for Whom Poverty Status Is Determined:,American Indian and Alaska Native Alone  Population For&nbsp; Whom Poverty Status Is Determined: Income Below Poverty Level,American Indian and Alaska Native Alone  Population For&nbsp; Whom Poverty Status Is Determined: Income At or Above Poverty Level,Asian Alone Population for Whom Poverty Status Is  Determined:,Asian Alone Population for Whom Poverty Status Is  Determined: Income Below Poverty Level,Asian Alone Population for Whom Poverty Status Is  Determined: Income At or Above Poverty Level,Native Hawaiian and Other Pacific Islander Alone  Population for Whom Poverty Status Is Determined:,Native Hawaiian and Other Pacific Islander Alone &nbsp; Population for Whom Poverty Status Is Determined: Income Below Poverty Level,Native Hawaiian and Other Pacific Islander Alone &nbsp; Population for Whom Poverty Status Is Determined: Income At or Above Poverty Level,Some Other Race Alone Population for Whom Poverty  Status Is Determined:,Some Other Race Alone Population for Whom Poverty  Status Is Determined: Income Below Poverty Level,Some Other Race Alone Population for Whom Poverty  Status Is Determined: Income At or Above Poverty Level,Two or More Races Population for Whom Poverty  Status Is Determined:,Two or More Races Population for Whom Poverty  Status Is Determined: Income Below Poverty Level,Two or More Races Population for Whom Poverty  Status Is Determined: Income At or Above Poverty Level,Hispanic or Latino Population for Whom Poverty  Status Is Determined:,Hispanic or Latino Population for Whom Poverty  Status Is Determined: Income Below Poverty Level,Hispanic or Latino Population for Whom Poverty  Status Is Determined: Income At or Above Poverty Level,"White Alone, Not Hispanic or Latino Population  for Whom Poverty Status Is Determined:","White Alone, Not Hispanic or Latino Population  for Whom&nbsp; Poverty Status Is Determined: Income Below Poverty Level","White Alone, Not Hispanic or Latino Population  for Whom&nbsp; Poverty Status Is Determined: Income At or Above Poverty Level",Workers 16 Years and Over:,"Workers 16 Years and Over: Car, Truck, or Van",Workers 16 Years and Over: Drove Alone,Workers 16 Years and Over: Carpooled,Workers 16 Years and Over: Public Transportation (Includes Taxicab),Workers 16 Years and Over: Motorcycle,Workers 16 Years and Over: Bicycle,Workers 16 Years and Over: Walked,Workers 16 Years and Over: Other Means,Workers 16 Years and Over: Worked At Home,Workers 16 Years and Over in Households:,Workers 16 Years and Over in Households: Householder Lived in Renter-Occupied Housing Units,"Workers 16 Years and Over in Households: Householder Lived in Renter-Occupied Housing Units: Car, Truck, or Van - Drove Alone","Workers 16 Years and Over in Households: Householder Lived in Renter-Occupied Housing Units: Car, Truck, or Van - Carpooled",Workers 16 Years and Over in Households: Householder Lived in Renter-Occupied Housing Units: Public Transportation (Excluding Taxicab),Workers 16 Years and Over in Households: Householder Lived in Renter-Occupied Housing Units: Walked,"Workers 16 Years and Over in Households: Householder Lived in Renter-Occupied Housing Units: Taxicab, Motorcycle, Bicycle, or Other Means",Workers 16 Years and Over in Households: Householder Lived in Renter-Occupied Housing Units: Worked At Home,Workers 16 Years and Over2:,Workers 16 Years and Over2: Did Not Work At Home,Workers 16 Years and Over2: Did Not Work At Home: Less than 10 Minutes,Workers 16 Years and Over2: Did Not Work At Home: 10 to 19 Minutes,Workers 16 Years and Over2: Did Not Work At Home: 20 to 29 Minutes,Workers 16 Years and Over2: Did Not Work At Home: 30 to 39 Minutes,Workers 16 Years and Over2: Did Not Work At Home: 40 to 59 Minutes,Workers 16 Years and Over2: Did Not Work At Home: 60 to 89 Minutes,Workers 16 Years and Over2: Did Not Work At Home: 90 or More Minutes,Workers 16 Years and Over2: Worked At Home,Total:,Total: No Health Insurance Coverage,Total: with Health Insurance Coverage,Total: with Health Insurance Coverage: Public Health Coverage,Total: with Health Insurance Coverage: Private Health Insurance,Population Under 18:,Population Under 18: No Health Insurance Coverage,Population Under 18: with Health Insurance Coverage,Population Under 18: with Health Insurance Coverage: Public Health Coverage,Population Under 18: with Health Insurance Coverage: Private Health Insurance,Population 18 to 24:,Population 18 to 24: No Health Insurance Coverage,Population 18 to 24: with Health Insurance Coverage,Population 18 to 24: with Health Insurance Coverage: Public Health Coverage,Population 18 to 24: with Health Insurance Coverage: Private Health Insurance,Population 25 to 34:,Population 25 to 34: No Health Insurance Coverage,Population 25 to 34: with Health Insurance Coverage,Population 25 to 34: with Health Insurance Coverage: Public Health Coverage,Population 25 to 34: with Health Insurance Coverage: Private Health Insurance,Population 35 to 64:,Population 35 to 64: No Health Insurance Coverage,Population 35 to 64: with Health Insurance Coverage,Population 35 to 64: with Health Insurance Coverage: Public Health Coverage,Population 35 to 64: with Health Insurance Coverage: Private Health Insurance,Population 65 or Older:,Population 65 or Older: No Health Insurance Coverage,Population 65 or Older: with Health Insurance Coverage,Population 65 or Older: with Health Insurance Coverage: Public Health Coverage,Population 65 or Older: with Health Insurance Coverage: Private Health Insurance,Own Children under 18 Years:,Own Children under 18 Years: Children Living with Single Parents,Households10:,Households10: 1-Person Household,Households10: 2-Person Household,Households10: 3-Person Household,Households10: 4-Person Household,Households10: 5-Person Household,Households10: 6-Person Household,Households10: 7-or-More Person Household
Eagle Rock,4.156113100000001,4.144332100000001,0.01178114,33724,1882,1550,1577,868,3977,4784,4689,3971,4697,3153,1694,882,11039,7379,5256,2123,738,1385,3660,1612,2048,28390,18487,27,18460,17210,1250,9903,18487,27,18460,17210,55,601,748,424,1254,686,1469,974,2361,4941,2032,1038,627,17210,10707,2186,2155,2128,34,11039,9088,1951,11039,8554,2485,11039,1996,9043,11039,3128,7911,11039,3385,7654,11039,786,10253,11039,357,10682,11039,1923,9116,11039,1025,10014,7379,500,162,87,66,50,16,185,125,60,6879,5743,624,5119,20496,2069,18427,5518,566,4952,31757,1462,524,1273,2322,2321,23855,31757,3259,4643,7902,23855,15502,1894,13608,600,119,481,433,22,411,9144,690,8454,84,0,84,4052,464,3588,1942,70,1872,12248,1414,10834,9228,1009,8219,16561,13414,11513,1901,758,89,110,1032,139,1019,15823,7409,5005,1001,575,426,99,303,16561,15542,1563,3668,2583,3299,2484,1458,487,1019,33469,2305,31164,10757,23075,6561,244,6317,1758,4755,3657,295,3362,553,2870,4395,644,3751,680,3219,13338,1076,12262,2574,10096,5518,46,5472,5192,2135,4624,1268,11039,2587,3593,2010,1650,648,360,191
East Compton,0.22059179999999998,0.22059179999999998,0.0,3977,228,302,385,291,526,594,543,521,318,130,101,38,861,784,455,329,73,256,77,42,35,2976,1782,3,1779,1542,237,1194,1782,3,1779,1542,11,164,153,75,158,155,3,24,159,354,127,87,72,1542,1194,197,127,24,0,861,786,75,861,731,130,861,153,708,861,32,829,861,176,685,861,75,786,861,71,790,861,96,765,861,138,723,784,190,44,30,20,20,0,96,96,0,594,1202,349,853,2500,606,1894,269,37,232,3971,316,280,396,727,756,1496,3971,992,1483,2475,1496,1807,569,1238,480,128,352,0,0,0,4,2,2,0,0,0,1545,285,1260,135,8,127,3462,860,2602,16,2,14,1480,1284,1116,168,66,0,0,27,33,70,1478,627,458,46,47,22,28,26,1480,1410,40,349,319,291,222,110,79,70,3968,623,3345,1995,1499,1309,114,1195,875,348,480,108,372,164,208,528,120,408,204,204,1382,281,1101,490,648,269,0,269,262,91,845,278,861,53,107,155,204,147,128,67
East Hollywood,2.40789162,2.40789162,0.0,66648,3333,3582,3033,1672,6563,13923,9723,8792,7771,5076,2246,934,23256,13113,7332,5781,1762,4019,10143,5569,4574,56223,38760,0,38760,35859,2901,17463,38760,0,38760,35859,148,3031,1558,654,3729,1182,2024,1440,3509,6568,6658,4787,571,35859,24364,2258,6197,2958,82,23256,19521,3735,23256,17376,5880,23256,5345,17911,23256,1852,21404,23256,4029,19227,23256,2052,21204,23256,970,22286,23256,1077,22179,23256,1372,21884,13113,2536,698,390,350,236,114,1098,800,298,10577,11554,3901,7653,46286,9526,36760,7731,2166,5565,65571,5172,3931,6490,11371,9101,29506,65571,15593,20472,36065,29506,24197,6473,17724,1706,465,1241,148,24,124,12080,1841,10239,124,32,92,25532,6356,19176,1784,402,1382,37473,9525,27948,13327,3506,9821,35201,22166,19953,2213,8270,75,407,2322,213,1748,33807,30614,17658,1753,7540,1625,653,1385,35201,33453,2213,6814,5633,8394,5255,3886,1258,1748,65937,13788,52149,30039,24288,12302,876,11426,9018,2763,7422,1979,5443,2284,3221,12382,3463,8919,2892,6191,26064,7130,18934,8732,10622,7767,340,7427,7113,1491,9898,3970,23256,7282,6864,3619,2854,1742,579,316
East La Mirada,1.1125877,1.1125877,0.0,10391,625,583,527,366,1216,1387,1185,1693,1288,662,664,195,3412,2439,1959,480,149,331,973,360,613,8558,5446,0,5446,5034,412,3112,5446,0,5446,5034,0,282,675,107,656,329,62,273,582,951,660,252,205,5034,3793,685,323,233,0,3412,2656,756,3412,2608,804,3412,224,3188,3412,578,2834,3412,1097,2315,3412,230,3182,3412,106,3306,3412,739,2673,3412,324,3088,2439,152,88,19,11,11,0,34,34,0,2287,2093,277,1816,6769,453,6316,1521,200,1321,10383,229,392,309,653,1038,7762,10383,930,1691,2621,7762,6515,486,6029,86,57,29,54,25,29,541,131,410,20,0,20,2880,231,2649,287,0,287,5718,546,5172,4026,211,3815,4942,4626,4320,306,69,28,37,70,23,89,4940,1533,1404,46,16,27,0,40,4942,4853,322,1072,910,1039,931,364,215,89,10391,914,9477,3255,7251,2287,61,2226,771,1570,1257,125,1132,157,998,1160,197,963,261,710,4166,512,3654,585,3240,1521,19,1502,1481,733,1789,219,3412,781,907,543,713,284,175,9
East Los Angeles,7.169084800000001,7.169084800000001,0.0,117348,8109,9051,9089,5341,12666,19363,16323,14042,10990,7072,3618,1684,30704,24715,14445,10270,3919,6351,5989,3137,2852,89336,57105,13,57092,50857,6235,32231,57105,13,57092,50857,463,5059,7723,3229,6692,3862,551,1148,4209,8728,5372,2479,1342,50857,42402,3958,2969,1416,112,30704,25821,4883,30704,25223,5481,30704,2330,28374,30704,2061,28643,30704,7966,22738,30704,2297,28407,30704,1459,29245,30704,2300,28404,30704,1763,28941,24715,4672,1412,561,700,535,165,1999,1755,244,20043,31235,9760,21475,73286,12862,60424,12296,2237,10059,116817,8633,6899,9327,18762,16682,56514,116817,24859,35444,60303,56514,51842,13304,38538,446,61,385,757,121,636,1344,233,1111,39,16,23,60671,10784,49887,1718,340,1378,112408,24099,88309,2377,452,1925,49946,41793,35970,5823,4045,70,433,2299,425,881,49923,31020,21319,3742,2918,1819,780,442,49946,49065,2705,8971,14455,11827,6635,3276,1196,881,117159,19040,98119,60420,41620,33252,2070,31182,23284,8748,13369,2732,10637,5654,5163,16967,4353,12614,5693,7230,41275,9422,31853,14635,17926,12296,463,11833,11154,2553,25287,9262,30704,4821,6140,5417,5951,4594,2153,1628
East Pasadena,0.4390267,0.438404,0.000622783,2390,163,64,96,80,132,381,347,381,328,245,113,60,812,577,481,96,31,65,235,109,126,2033,1362,0,1362,1327,35,671,1362,0,1362,1327,0,75,49,13,78,60,4,140,251,424,124,56,53,1327,835,110,221,161,0,812,658,154,812,594,218,812,142,670,812,147,665,812,277,535,812,36,776,812,13,799,812,111,701,812,22,790,577,33,12,15,0,0,0,6,0,6,544,398,31,367,1569,165,1404,418,15,403,2385,137,0,74,186,112,1876,2385,211,298,509,1876,966,38,928,102,0,102,18,0,18,798,131,667,0,0,0,288,42,246,213,0,213,781,50,731,631,30,601,1319,1185,1046,139,55,0,12,0,37,30,1319,432,313,55,24,0,12,28,1319,1289,73,318,201,153,327,144,73,30,2390,192,2198,610,1777,417,7,410,76,356,170,22,148,0,148,329,21,308,38,270,1056,137,919,85,846,418,5,413,411,157,337,48,812,176,262,121,183,42,20,8
East San Gabriel,2.5018030999999996,2.4881922999999997,0.01361087,24453,1347,1332,1433,905,1761,2858,3342,3604,3380,2337,1421,733,7925,5772,4341,1431,450,981,2153,938,1215,20086,11915,0,11915,11367,548,8171,11915,0,11915,11367,36,592,850,339,1170,618,318,1265,1367,2926,954,552,380,11367,7908,1401,1382,676,0,7925,6461,1464,7925,6253,1672,7925,981,6944,7925,1651,6274,7925,2554,5371,7925,489,7436,7925,217,7708,7925,1120,6805,7925,515,7410,5772,479,148,122,24,7,17,185,99,86,5293,4903,623,4280,14909,1555,13354,4279,390,3889,24091,1388,531,649,1111,1958,18454,24091,2568,3069,5637,18454,7063,526,6537,345,1,344,125,0,125,13397,1188,12209,37,0,37,2480,824,1656,644,29,615,5215,971,4244,4560,379,4181,11150,10194,9131,1063,312,14,31,153,46,400,11141,4192,3011,621,165,124,60,211,11150,10750,613,2766,1857,2115,1678,1410,311,400,24205,1328,22877,8826,16111,5247,79,5168,1899,3439,1837,114,1723,449,1313,2552,410,2142,576,1594,10290,725,9565,1842,8024,4279,0,4279,4060,1741,4227,847,7925,1870,2120,1517,1438,575,143,262
Echo Park,2.3023462,2.2796392,0.02270705,35650,1860,1511,1681,788,3407,9222,5744,4312,3567,1906,1131,521,13372,6757,4051,2706,962,1744,6615,3307,3308,30397,21365,0,21365,19943,1422,9032,21365,0,21365,19943,92,804,1519,729,1883,736,1844,788,2881,3189,3577,1360,541,19943,12635,1599,3936,1725,48,13372,11660,1712,13372,10640,2732,13372,3120,10252,13372,2314,11058,13372,2367,11005,13372,982,12390,13372,377,12995,13372,713,12659,13372,1029,12343,6757,1169,212,165,229,139,90,563,463,100,5588,5779,1843,3936,26079,4867,21212,3449,757,2692,35307,3351,1563,2553,4406,3075,20359,35307,7467,7481,14948,20359,16772,2684,14088,1394,665,729,401,45,356,4862,780,4082,36,10,26,10190,3022,7168,1652,261,1391,18627,4963,13664,9565,995,8570,19401,14360,12487,1873,2161,67,215,802,157,1639,19307,15023,9636,1390,1820,695,373,1109,19401,17762,930,4446,3828,3740,2417,1938,463,1639,35345,5510,29835,13609,17552,6107,360,5747,3841,2216,4162,1148,3014,1123,1909,8089,1290,6799,1535,5344,13538,2557,10981,3938,7252,3449,155,3294,3172,831,4665,2145,13372,4122,4828,1783,1395,615,306,323
Elizabeth Lake,8.911147999999999,8.748148,0.163,1733,107,99,94,69,89,206,179,303,336,183,45,23,649,496,330,166,103,63,153,113,40,1414,782,0,782,736,46,632,782,0,782,736,0,62,127,0,63,96,8,25,41,131,47,98,38,736,455,118,136,27,0,649,502,147,649,436,213,649,109,540,649,162,487,649,231,418,649,24,625,649,0,649,649,116,533,649,72,577,496,19,6,0,0,0,0,13,6,7,477,369,25,344,1113,131,982,251,10,241,1733,111,42,13,116,267,1184,1733,166,383,549,1184,1421,112,1309,0,0,0,49,0,49,10,0,10,0,0,0,181,54,127,72,0,72,510,73,437,1092,93,999,712,627,619,8,0,6,0,0,0,79,712,196,161,4,0,0,0,31,712,633,47,19,90,156,155,131,35,79,1733,63,1670,511,1388,378,0,378,131,262,98,21,77,0,77,188,12,176,21,167,818,30,788,120,687,251,0,251,239,195,342,142,649,120,310,59,96,48,16,0
El Monte,9.817737999999999,9.673366299999998,0.14437209599999998,111376,6497,6906,8080,4751,12062,17054,14533,14421,13268,7650,4278,1876,28436,23148,14101,9047,3434,5613,5288,2688,2600,88382,53383,106,53277,49814,3463,34999,53383,106,53277,49814,257,4116,7363,2938,5471,3430,407,1623,4756,8271,5902,4040,1240,49814,38652,5106,4709,1259,88,28436,23939,4497,28436,23032,5404,28436,3267,25169,28436,2717,25719,28436,7968,20468,28436,3024,25412,28436,1609,26827,28436,2150,26286,28436,2451,25985,23148,3873,1252,507,637,455,182,1477,1309,168,19275,25844,8078,17766,71142,12048,59094,13323,2335,10988,110309,7618,5979,8864,18054,16971,52823,110309,22461,35025,57486,52823,48131,10180,37951,473,154,319,859,261,598,31992,4511,27481,666,32,634,25102,6805,18297,3086,518,2568,72385,17177,55208,4228,517,3711,48924,43113,36431,6682,2447,79,293,855,255,1882,48867,26717,18734,3889,1792,636,463,1203,48924,47042,2305,11799,9283,9663,7895,4941,1156,1882,110536,18190,92346,54877,40985,27806,1371,26435,19637,7251,12355,3192,9163,4505,4810,15005,3714,11291,4664,6880,42047,9490,32557,13527,19811,13323,423,12900,12544,2233,20530,8803,28436,4011,6045,5499,5355,3691,1810,2025
El Segundo,5.8468193,5.4630202,0.383799817,16850,1274,1002,1047,605,1074,2435,2505,2829,2128,1185,574,192,6639,4145,3115,1030,253,777,2494,1183,1311,13342,9801,29,9772,8993,779,3541,9801,29,9772,8993,20,413,1029,215,668,783,528,919,1533,1543,764,267,311,8993,6020,1030,1166,771,6,6639,5761,878,6639,5461,1178,6639,1162,5477,6639,2049,4590,6639,1252,5387,6639,226,6413,6639,120,6519,6639,963,5676,6639,521,6118,4145,207,130,36,10,10,0,31,31,0,3938,3921,375,3546,10956,773,10183,1942,158,1784,16819,509,268,529,966,743,13804,16819,1306,1709,3015,13804,11979,861,11118,636,11,625,63,45,18,1630,32,1598,8,0,8,719,227,492,1784,130,1654,2173,315,1858,10767,816,9951,8835,7490,7078,412,158,37,129,373,112,536,8826,4695,3659,275,122,254,101,284,8835,8299,1584,2326,1371,957,1304,560,197,536,16812,676,16136,3259,14296,4147,167,3980,523,3522,1063,39,1024,140,985,2219,160,2059,221,1881,7441,302,7139,570,6666,1942,8,1934,1805,1242,3580,584,6639,1963,2221,1082,897,307,106,63
El Sereno,4.051656,4.0405802,0.01107573,40776,2677,2328,2328,1602,5633,6782,4806,4881,4229,2893,1630,987,11562,8588,4608,3980,1293,2687,2974,1493,1481,32989,20949,0,20949,18951,1998,12040,20949,0,20949,18951,88,1137,1565,757,2176,984,530,824,2002,4716,2376,1173,623,18951,12406,2832,1922,1766,25,11562,9725,1837,11562,9269,2293,11562,1637,9925,11562,1469,10093,11562,3540,8022,11562,1176,10386,11562,542,11020,11562,1645,9917,11562,867,10695,8588,1438,348,210,223,140,83,657,539,118,7150,8797,2357,6440,25233,4735,20498,5510,787,4723,39540,2942,2152,2785,6086,5015,20560,39540,7879,11101,18980,20560,15071,2308,12763,605,282,323,386,35,351,4370,673,3697,0,0,0,18022,4256,13766,1086,325,761,31348,6290,25058,2843,468,2375,18312,15242,12720,2522,1514,20,121,659,104,652,17895,8933,5809,1425,960,338,144,257,18312,17660,1061,3737,3741,3702,2921,1694,804,652,40776,4628,36148,17806,20539,9750,643,9107,5457,3951,5653,802,4851,1813,3203,5947,970,4977,1593,3457,13916,2137,11779,3760,8267,5510,76,5434,5183,1661,6680,2913,11562,2198,3189,2118,1730,1222,583,522
Elysian Park,2.035679,1.9983651,0.037313685,4132,161,240,327,172,286,631,647,599,358,394,255,62,1258,777,446,331,37,294,481,248,233,3388,1915,0,1915,1714,201,1473,1915,0,1915,1714,23,150,235,22,142,17,96,64,159,356,236,160,54,1714,1121,262,203,128,0,1258,1021,237,1258,977,281,1258,173,1085,1258,103,1155,1258,363,895,1258,189,1069,1258,105,1153,1258,37,1221,1258,15,1243,777,235,114,20,10,10,0,91,91,0,542,900,602,298,2521,676,1845,711,249,462,4132,744,508,275,560,367,1678,4132,1527,927,2454,1678,1145,335,810,10,10,0,0,0,0,1530,541,989,0,0,0,1395,641,754,52,0,52,2159,896,1263,393,80,313,1651,1049,912,137,319,9,22,150,0,102,1649,1479,769,137,318,133,31,91,1651,1549,108,337,212,347,250,264,31,102,4132,569,3563,2636,1067,987,11,976,899,109,307,11,296,238,58,523,164,359,135,232,1604,357,1247,706,561,711,26,685,658,107,811,227,1258,315,371,191,156,122,56,47
Elysian Valley,1.513195,1.3963671,0.11682796,10696,689,590,342,388,906,2031,1595,1344,1212,845,544,210,3350,2335,1494,841,263,578,1015,496,519,8981,5724,0,5724,5339,385,3257,5724,0,5724,5339,11,342,319,262,467,321,411,265,505,1119,833,294,190,5339,3597,583,664,477,18,3350,2765,585,3350,2610,740,3350,596,2754,3350,518,2832,3350,1030,2320,3350,355,2995,3350,129,3221,3350,312,3038,3350,359,2991,2335,336,84,97,51,22,29,104,27,77,1999,1979,338,1641,7088,1095,5993,1599,310,1289,10666,445,627,671,1511,1169,6243,10666,1743,2680,4423,6243,4440,670,3770,164,44,120,166,0,166,2164,292,1872,42,0,42,3310,712,2598,380,25,355,6769,1299,5470,1460,167,1293,5223,4499,3922,577,277,0,57,67,72,251,5223,2819,2037,331,201,31,96,123,5223,4972,247,1425,1005,740,710,617,228,251,10696,1373,9323,4274,5623,2122,88,2034,1090,1029,1034,240,794,347,447,1790,260,1530,342,1199,4151,771,3380,1041,2532,1599,14,1585,1454,416,1500,494,3350,722,893,718,490,238,179,110
Encino,9.990084,9.774936199999999,0.215147754,52223,2798,2981,3256,1670,2874,7072,7037,7493,6855,5348,3366,1473,20745,13478,10009,3469,895,2574,7267,2837,4430,42642,28139,0,28139,26480,1659,14503,28139,0,28139,26480,13,994,911,765,2374,756,1912,2852,5335,6318,2141,1759,350,26480,15529,2142,7129,1630,50,20745,16915,3830,20745,15627,5118,20745,5089,15656,20745,7061,13684,20745,6591,14154,20745,1054,19691,20745,157,20588,20745,2838,17907,20745,1983,18762,13478,840,161,120,38,21,17,521,343,178,12638,10552,1211,9341,31287,2590,28697,10148,793,9355,51987,1738,1011,1845,2877,3047,41469,51987,4594,5924,10518,41469,43324,3620,39704,1395,220,1175,16,0,16,3990,417,3573,28,0,28,1288,75,1213,1946,262,1684,7119,747,6372,37652,2936,34716,25263,21305,19733,1572,607,53,63,205,338,2692,25242,10091,7666,647,336,134,235,1073,25263,22571,1455,4105,3100,5248,5131,2834,698,2692,52140,2757,49383,16871,38874,11067,175,10892,2603,8785,3208,149,3059,655,2503,6367,806,5561,926,4702,21350,1577,19773,2807,17405,10148,50,10098,9880,5479,9930,2408,20745,5889,7118,3252,3281,993,134,78
